"DATE","GDPV","IRL","IRS","GDP","CPIH_YTYPCT","IRCB","UNR","YPH","UNR_us","IRCB_us","CPI_us"
2024-11-16,2608219950022.9,2.97875238095238,2.93037709392057,2970799426242.62,1.98244475113382,2.875,7.49260046346773,1012480245122.57,4.15891685046006,4.505,1.29425876207605
2024-11-17,2608283838296.21,2.97766542443064,2.92765970261622,2970982383787.02,1.98113197321933,2.87228260869565,7.49461351702138,1012554800676.28,4.15880465053254,4.50228260869565,1.29435074893006
2024-11-18,2608347726569.51,2.9765784679089,2.92494231131187,2971165341331.41,1.97981919530485,2.8695652173913,7.49662657057502,1012629356229.99,4.15869245060502,4.4995652173913,1.29444273578408
2024-11-19,2608411614842.82,2.97549151138716,2.92222492000753,2971348298875.8,1.97850641739036,2.86684782608696,7.49863962412867,1012703911783.7,4.15858025067751,4.49684782608696,1.29453472263809
2024-11-20,2608475503116.13,2.97440455486542,2.91950752870318,2971531256420.19,1.97719363947587,2.86413043478261,7.50065267768231,1012778467337.41,4.15846805074999,4.49413043478261,1.2946267094921
2024-11-21,2608539391389.44,2.97331759834368,2.91679013739883,2971714213964.58,1.97588086156139,2.86141304347826,7.50266573123596,1012853022891.12,4.15835585082247,4.49141304347826,1.29471869634612
2024-11-22,2608603279662.75,2.97223064182195,2.91407274609448,2971897171508.97,1.9745680836469,2.85869565217391,7.5046787847896,1012927578444.83,4.15824365089495,4.48869565217391,1.29481068320013
2024-11-23,2608667167936.06,2.97114368530021,2.91135535479014,2972080129053.36,1.97325530573241,2.85597826086957,7.50669183834325,1013002133998.54,4.15813145096743,4.48597826086957,1.29490267005415
2024-11-24,2608731056209.37,2.97005672877847,2.90863796348579,2972263086597.75,1.97194252781792,2.85326086956522,7.50870489189689,1013076689552.24,4.15801925103991,4.48326086956522,1.29499465690816
2024-11-25,2608794944482.68,2.96896977225673,2.90592057218144,2972446044142.14,1.97062974990344,2.85054347826087,7.51071794545054,1013151245105.95,4.1579070511124,4.48054347826087,1.29508664376217
2024-11-26,2608858832755.99,2.96788281573499,2.90320318087709,2972629001686.53,1.96931697198895,2.84782608695652,7.51273099900418,1013225800659.66,4.15779485118488,4.47782608695652,1.29517863061619
2024-11-27,2608922721029.3,2.96679585921325,2.90048578957274,2972811959230.93,1.96800419407446,2.84510869565217,7.51474405255783,1013300356213.37,4.15768265125736,4.47510869565217,1.2952706174702
2024-11-28,2608986609302.61,2.96570890269151,2.8977683982684,2972994916775.32,1.96669141615998,2.84239130434783,7.51675710611148,1013374911767.08,4.15757045132984,4.47239130434783,1.29536260432421
2024-11-29,2609050497575.92,2.96462194616977,2.89505100696405,2973177874319.71,1.96537863824549,2.83967391304348,7.51877015966512,1013449467320.79,4.15745825140232,4.46967391304348,1.29545459117823
2024-11-30,2609114385849.23,2.96353498964803,2.8923336156597,2973360831864.1,1.964065860331,2.83695652173913,7.52078321321877,1013524022874.5,4.1573460514748,4.46695652173913,1.29554657803224
2024-12-01,2609178274122.54,2.96244803312629,2.88961622435535,2973543789408.49,1.96275308241652,2.83423913043478,7.52279626677241,1013598578428.2,4.15723385154729,4.46423913043478,1.29563856488626
2024-12-02,2609242162395.85,2.96136107660455,2.886898833051,2973726746952.88,1.96144030450203,2.83152173913043,7.52480932032606,1013673133981.91,4.15712165161977,4.46152173913043,1.29573055174027
2024-12-03,2609306050669.16,2.96027412008281,2.88418144174666,2973909704497.27,1.96012752658754,2.82880434782609,7.5268223738797,1013747689535.62,4.15700945169225,4.45880434782609,1.29582253859428
2024-12-04,2609369938942.47,2.95918716356108,2.88146405044231,2974092662041.66,1.95881474867305,2.82608695652174,7.52883542743335,1013822245089.33,4.15689725176473,4.45608695652174,1.2959145254483
2024-12-05,2609433827215.78,2.95810020703934,2.87874665913796,2974275619586.05,1.95750197075857,2.82336956521739,7.53084848098699,1013896800643.04,4.15678505183721,4.45336956521739,1.29600651230231
2024-12-06,2609497715489.09,2.9570132505176,2.87602926783361,2974458577130.44,1.95618919284408,2.82065217391304,7.53286153454064,1013971356196.75,4.15667285190969,4.45065217391304,1.29609849915632
2024-12-07,2609561603762.4,2.95592629399586,2.87331187652927,2974641534674.84,1.95487641492959,2.8179347826087,7.53487458809428,1014045911750.46,4.15656065198218,4.4479347826087,1.29619048601034
2024-12-08,2609625492035.71,2.95483933747412,2.87059448522492,2974824492219.23,1.95356363701511,2.81521739130435,7.53688764164793,1014120467304.16,4.15644845205466,4.44521739130435,1.29628247286435
2024-12-09,2609689380309.02,2.95375238095238,2.86787709392057,2975007449763.62,1.95225085910062,2.8125,7.53890069520158,1014195022857.87,4.15633625212714,4.4425,1.29637445971836
2024-12-10,2609753268582.33,2.95266542443064,2.86515970261622,2975190407308.01,1.95093808118613,2.80978260869565,7.54091374875522,1014269578411.58,4.15622405219962,4.43978260869565,1.29646644657238
2024-12-11,2609817156855.64,2.9515784679089,2.86244231131187,2975373364852.4,1.94962530327165,2.8070652173913,7.54292680230887,1014344133965.29,4.1561118522721,4.4370652173913,1.29655843342639
2024-12-12,2609881045128.95,2.95049151138716,2.85972492000753,2975556322396.79,1.94831252535716,2.80434782608696,7.54493985586251,1014418689519,4.15599965234459,4.43434782608696,1.29665042028041
2024-12-13,2609944933402.26,2.94940455486542,2.85700752870318,2975739279941.18,1.94699974744267,2.80163043478261,7.54695290941616,1014493245072.71,4.15588745241707,4.43163043478261,1.29674240713442
2024-12-14,2610008821675.57,2.94831759834368,2.85429013739883,2975922237485.57,1.94568696952819,2.79891304347826,7.5489659629698,1014567800626.42,4.15577525248955,4.42891304347826,1.29683439398843
2024-12-15,2610072709948.88,2.94723064182195,2.85157274609448,2976105195029.96,1.9443741916137,2.79619565217391,7.55097901652345,1014642356180.12,4.15566305256203,4.42619565217391,1.29692638084245
2024-12-16,2610136598222.19,2.94614368530021,2.84885535479014,2976288152574.35,1.94306141369921,2.79347826086957,7.55299207007709,1014716911733.83,4.15555085263451,4.42347826086957,1.29701836769646
2024-12-17,2610200486495.5,2.94505672877847,2.84613796348579,2976471110118.75,1.94174863578472,2.79076086956522,7.55500512363074,1014791467287.54,4.15543865270699,4.42076086956522,1.29711035455047
2024-12-18,2610264374768.81,2.94396977225673,2.84342057218144,2976654067663.14,1.94043585787024,2.78804347826087,7.55701817718438,1014866022841.25,4.15532645277948,4.41804347826087,1.29720234140449
2024-12-19,2610328263042.12,2.94288281573499,2.84070318087709,2976837025207.53,1.93912307995575,2.78532608695652,7.55903123073803,1014940578394.96,4.15521425285196,4.41532608695652,1.2972943282585
2024-12-20,2610392151315.43,2.94179585921325,2.83798578957274,2977019982751.92,1.93781030204126,2.78260869565217,7.56104428429168,1015015133948.67,4.15510205292444,4.41260869565217,1.29738631511252
2024-12-21,2610456039588.74,2.94070890269151,2.8352683982684,2977202940296.31,1.93649752412678,2.77989130434783,7.56305733784532,1015089689502.38,4.15498985299692,4.40989130434783,1.29747830196653
2024-12-22,2610519927862.05,2.93962194616977,2.83255100696405,2977385897840.7,1.93518474621229,2.77717391304348,7.56507039139897,1015164245056.08,4.1548776530694,4.40717391304348,1.29757028882054
2024-12-23,2610583816135.36,2.93853498964803,2.8298336156597,2977568855385.09,1.9338719682978,2.77445652173913,7.56708344495261,1015238800609.79,4.15476545314188,4.40445652173913,1.29766227567456
2024-12-24,2610647704408.67,2.93744803312629,2.82711622435535,2977751812929.48,1.93255919038332,2.77173913043478,7.56909649850626,1015313356163.5,4.15465325321437,4.40173913043478,1.29775426252857
2024-12-25,2610711592681.98,2.93636107660455,2.824398833051,2977934770473.87,1.93124641246883,2.76902173913043,7.5711095520599,1015387911717.21,4.15454105328685,4.39902173913043,1.29784624938258
2024-12-26,2610775480955.29,2.93527412008281,2.82168144174666,2978117728018.26,1.92993363455434,2.76630434782609,7.57312260561355,1015462467270.92,4.15442885335933,4.39630434782609,1.2979382362366
2024-12-27,2610839369228.6,2.93418716356108,2.81896405044231,2978300685562.65,1.92862085663985,2.76358695652174,7.57513565916719,1015537022824.63,4.15431665343181,4.39358695652174,1.29803022309061
2024-12-28,2610903257501.91,2.93310020703934,2.81624665913796,2978483643107.05,1.92730807872537,2.76086956521739,7.57714871272084,1015611578378.34,4.15420445350429,4.39086956521739,1.29812220994463
2024-12-29,2610967145775.22,2.9320132505176,2.81352926783361,2978666600651.44,1.92599530081088,2.75815217391304,7.57916176627448,1015686133932.04,4.15409225357678,4.38815217391304,1.29821419679864
2024-12-30,2611031034048.53,2.93092629399586,2.81081187652927,2978849558195.83,1.92468252289639,2.7554347826087,7.58117481982813,1015760689485.75,4.15398005364926,4.3854347826087,1.29830618365265
2024-12-31,2611094922321.84,2.92983933747412,2.80809448522492,2979032515740.22,1.92336974498191,2.75271739130435,7.58318787338177,1015835245039.46,4.15386785372174,4.38271739130435,1.29839817050667
2025-01-01,2611158810595.15,2.92875238095238,2.80537709392057,2979215473284.61,1.92205696706742,2.75,7.58520092693542,1015909800593.17,4.15375565379422,4.38,1.29849015736068
2025-01-02,2611234414891.14,2.92875238095238,2.80259931614279,2979416167027.21,1.91881853575847,2.74722222222222,7.58581573477561,1015986538293.91,4.1536455939685,4.37722222222222,1.29857772634663
2025-01-03,2611310019187.13,2.92875238095238,2.79982153836501,2979616860769.8,1.91558010444953,2.74444444444444,7.5864305426158,1016063275994.65,4.15353553414277,4.37444444444444,1.29866529533258
2025-01-04,2611385623483.12,2.92875238095238,2.79704376058724,2979817554512.4,1.91234167314058,2.74166666666667,7.58704535045599,1016140013695.39,4.15342547431705,4.37166666666667,1.29875286431853
2025-01-05,2611461227779.11,2.92875238095238,2.79426598280946,2980018248255,1.90910324183163,2.73888888888889,7.58766015829618,1016216751396.14,4.15331541449132,4.36888888888889,1.29884043330448
2025-01-06,2611536832075.1,2.92875238095238,2.79148820503168,2980218941997.6,1.90586481052269,2.73611111111111,7.58827496613637,1016293489096.88,4.1532053546656,4.36611111111111,1.29892800229043
2025-01-07,2611612436371.09,2.92875238095238,2.7887104272539,2980419635740.19,1.90262637921374,2.73333333333333,7.58888977397656,1016370226797.62,4.15309529483987,4.36333333333333,1.29901557127638
2025-01-08,2611688040667.08,2.92875238095238,2.78593264947613,2980620329482.79,1.8993879479048,2.73055555555556,7.58950458181675,1016446964498.36,4.15298523501415,4.36055555555556,1.29910314026234
2025-01-09,2611763644963.07,2.92875238095238,2.78315487169835,2980821023225.39,1.89614951659585,2.72777777777778,7.59011938965694,1016523702199.1,4.15287517518843,4.35777777777778,1.29919070924829
2025-01-10,2611839249259.06,2.92875238095238,2.78037709392057,2981021716967.98,1.8929110852869,2.725,7.59073419749713,1016600439899.84,4.1527651153627,4.355,1.29927827823424
2025-01-11,2611914853555.05,2.92875238095238,2.77759931614279,2981222410710.58,1.88967265397796,2.72222222222222,7.59134900533732,1016677177600.59,4.15265505553698,4.35222222222222,1.29936584722019
2025-01-12,2611990457851.04,2.92875238095238,2.77482153836501,2981423104453.18,1.88643422266901,2.71944444444444,7.59196381317751,1016753915301.33,4.15254499571125,4.34944444444444,1.29945341620614
2025-01-13,2612066062147.02,2.92875238095238,2.77204376058724,2981623798195.78,1.88319579136006,2.71666666666667,7.5925786210177,1016830653002.07,4.15243493588553,4.34666666666667,1.29954098519209
2025-01-14,2612141666443.01,2.92875238095238,2.76926598280946,2981824491938.37,1.87995736005112,2.71388888888889,7.59319342885789,1016907390702.81,4.1523248760598,4.34388888888889,1.29962855417804
2025-01-15,2612217270739,2.92875238095238,2.76648820503168,2982025185680.97,1.87671892874217,2.71111111111111,7.59380823669808,1016984128403.55,4.15221481623408,4.34111111111111,1.29971612316399
2025-01-16,2612292875034.99,2.92875238095238,2.7637104272539,2982225879423.57,1.87348049743322,2.70833333333333,7.59442304453827,1017060866104.29,4.15210475640836,4.33833333333333,1.29980369214994
2025-01-17,2612368479330.98,2.92875238095238,2.76093264947613,2982426573166.17,1.87024206612428,2.70555555555556,7.59503785237846,1017137603805.03,4.15199469658263,4.33555555555556,1.29989126113589
2025-01-18,2612444083626.97,2.92875238095238,2.75815487169835,2982627266908.76,1.86700363481533,2.70277777777778,7.59565266021865,1017214341505.78,4.15188463675691,4.33277777777778,1.29997883012184
2025-01-19,2612519687922.96,2.92875238095238,2.75537709392057,2982827960651.36,1.86376520350639,2.7,7.59626746805884,1017291079206.52,4.15177457693118,4.33,1.30006639910779
2025-01-20,2612595292218.95,2.92875238095238,2.75259931614279,2983028654393.96,1.86052677219744,2.69722222222222,7.59688227589903,1017367816907.26,4.15166451710546,4.32722222222222,1.30015396809374
2025-01-21,2612670896514.94,2.92875238095238,2.74982153836501,2983229348136.55,1.85728834088849,2.69444444444444,7.59749708373923,1017444554608,4.15155445727973,4.32444444444444,1.3002415370797
2025-01-22,2612746500810.93,2.92875238095238,2.74704376058724,2983430041879.15,1.85404990957955,2.69166666666667,7.59811189157942,1017521292308.74,4.15144439745401,4.32166666666667,1.30032910606565
2025-01-23,2612822105106.92,2.92875238095238,2.74426598280946,2983630735621.75,1.8508114782706,2.68888888888889,7.5987266994196,1017598030009.48,4.15133433762828,4.31888888888889,1.3004166750516
2025-01-24,2612897709402.91,2.92875238095238,2.74148820503168,2983831429364.35,1.84757304696165,2.68611111111111,7.59934150725979,1017674767710.23,4.15122427780256,4.31611111111111,1.30050424403755
2025-01-25,2612973313698.9,2.92875238095238,2.7387104272539,2984032123106.94,1.84433461565271,2.68333333333333,7.59995631509999,1017751505410.97,4.15111421797684,4.31333333333333,1.3005918130235
2025-01-26,2613048917994.89,2.92875238095238,2.73593264947613,2984232816849.54,1.84109618434376,2.68055555555556,7.60057112294018,1017828243111.71,4.15100415815111,4.31055555555556,1.30067938200945
2025-01-27,2613124522290.88,2.92875238095238,2.73315487169835,2984433510592.14,1.83785775303482,2.67777777777778,7.60118593078037,1017904980812.45,4.15089409832539,4.30777777777778,1.3007669509954
2025-01-28,2613200126586.87,2.92875238095238,2.73037709392057,2984634204334.73,1.83461932172587,2.675,7.60180073862056,1017981718513.19,4.15078403849966,4.305,1.30085451998135
2025-01-29,2613275730882.86,2.92875238095238,2.72759931614279,2984834898077.33,1.83138089041692,2.67222222222222,7.60241554646075,1018058456213.93,4.15067397867394,4.30222222222222,1.3009420889673
2025-01-30,2613351335178.85,2.92875238095238,2.72482153836501,2985035591819.93,1.82814245910798,2.66944444444444,7.60303035430094,1018135193914.68,4.15056391884821,4.29944444444444,1.30102965795325
2025-01-31,2613426939474.84,2.92875238095238,2.72204376058724,2985236285562.53,1.82490402779903,2.66666666666667,7.60364516214113,1018211931615.42,4.15045385902249,4.29666666666667,1.3011172269392
2025-02-01,2613502543770.83,2.92875238095238,2.71926598280946,2985436979305.12,1.82166559649008,2.66388888888889,7.60425996998132,1018288669316.16,4.15034379919677,4.29388888888889,1.30120479592515
2025-02-02,2613578148066.82,2.92875238095238,2.71648820503168,2985637673047.72,1.81842716518114,2.66111111111111,7.60487477782151,1018365407016.9,4.15023373937104,4.29111111111111,1.3012923649111
2025-02-03,2613653752362.81,2.92875238095238,2.7137104272539,2985838366790.32,1.81518873387219,2.65833333333333,7.6054895856617,1018442144717.64,4.15012367954532,4.28833333333333,1.30137993389706
2025-02-04,2613729356658.79,2.92875238095238,2.71093264947613,2986039060532.92,1.81195030256324,2.65555555555556,7.60610439350189,1018518882418.38,4.15001361971959,4.28555555555556,1.30146750288301
2025-02-05,2613804960954.78,2.92875238095238,2.70815487169835,2986239754275.51,1.8087118712543,2.65277777777778,7.60671920134208,1018595620119.12,4.14990355989387,4.28277777777778,1.30155507186896
2025-02-06,2613880565250.77,2.92875238095238,2.70537709392057,2986440448018.11,1.80547343994535,2.65,7.60733400918227,1018672357819.87,4.14979350006814,4.28,1.30164264085491
2025-02-07,2613956169546.76,2.92875238095238,2.70259931614279,2986641141760.71,1.80223500863641,2.64722222222222,7.60794881702246,1018749095520.61,4.14968344024242,4.27722222222222,1.30173020984086
2025-02-08,2614031773842.75,2.92875238095238,2.69982153836501,2986841835503.3,1.79899657732746,2.64444444444444,7.60856362486265,1018825833221.35,4.1495733804167,4.27444444444444,1.30181777882681
2025-02-09,2614107378138.74,2.92875238095238,2.69704376058724,2987042529245.9,1.79575814601851,2.64166666666667,7.60917843270284,1018902570922.09,4.14946332059097,4.27166666666667,1.30190534781276
2025-02-10,2614182982434.73,2.92875238095238,2.69426598280946,2987243222988.5,1.79251971470957,2.63888888888889,7.60979324054303,1018979308622.83,4.14935326076525,4.26888888888889,1.30199291679871
2025-02-11,2614258586730.72,2.92875238095238,2.69148820503168,2987443916731.1,1.78928128340062,2.63611111111111,7.61040804838322,1019056046323.57,4.14924320093952,4.26611111111111,1.30208048578466
2025-02-12,2614334191026.71,2.92875238095238,2.6887104272539,2987644610473.69,1.78604285209167,2.63333333333333,7.61102285622341,1019132784024.32,4.1491331411138,4.26333333333333,1.30216805477061
2025-02-13,2614409795322.7,2.92875238095238,2.68593264947613,2987845304216.29,1.78280442078273,2.63055555555556,7.6116376640636,1019209521725.06,4.14902308128807,4.26055555555556,1.30225562375656
2025-02-14,2614485399618.69,2.92875238095238,2.68315487169835,2988045997958.89,1.77956598947378,2.62777777777778,7.61225247190379,1019286259425.8,4.14891302146235,4.25777777777778,1.30234319274251
2025-02-15,2614561003914.68,2.92875238095238,2.68037709392057,2988246691701.48,1.77632755816484,2.625,7.61286727974398,1019362997126.54,4.14880296163662,4.255,1.30243076172846
2025-02-16,2614636608210.67,2.92875238095238,2.67759931614279,2988447385444.08,1.77308912685589,2.62222222222222,7.61348208758417,1019439734827.28,4.1486929018109,4.25222222222222,1.30251833071442
2025-02-17,2614712212506.66,2.92875238095238,2.67482153836501,2988648079186.68,1.76985069554694,2.61944444444444,7.61409689542436,1019516472528.02,4.14858284198518,4.24944444444444,1.30260589970037
2025-02-18,2614787816802.65,2.92875238095238,2.67204376058724,2988848772929.28,1.766612264238,2.61666666666667,7.61471170326455,1019593210228.76,4.14847278215945,4.24666666666667,1.30269346868632
2025-02-19,2614863421098.64,2.92875238095238,2.66926598280946,2989049466671.87,1.76337383292905,2.61388888888889,7.61532651110474,1019669947929.51,4.14836272233373,4.24388888888889,1.30278103767227
2025-02-20,2614939025394.63,2.92875238095238,2.66648820503168,2989250160414.47,1.7601354016201,2.61111111111111,7.61594131894493,1019746685630.25,4.148252662508,4.24111111111111,1.30286860665822
2025-02-21,2615014629690.62,2.92875238095238,2.6637104272539,2989450854157.07,1.75689697031116,2.60833333333333,7.61655612678512,1019823423330.99,4.14814260268228,4.23833333333333,1.30295617564417
2025-02-22,2615090233986.61,2.92875238095238,2.66093264947613,2989651547899.67,1.75365853900221,2.60555555555556,7.61717093462531,1019900161031.73,4.14803254285655,4.23555555555556,1.30304374463012
2025-02-23,2615165838282.6,2.92875238095238,2.65815487169835,2989852241642.26,1.75042010769326,2.60277777777778,7.6177857424655,1019976898732.47,4.14792248303083,4.23277777777778,1.30313131361607
2025-02-24,2615241442578.59,2.92875238095238,2.65537709392057,2990052935384.86,1.74718167638432,2.6,7.61840055030569,1020053636433.21,4.14781242320511,4.23,1.30321888260202
2025-02-25,2615317046874.58,2.92875238095238,2.65259931614279,2990253629127.46,1.74394324507537,2.59722222222222,7.61901535814588,1020130374133.96,4.14770236337938,4.22722222222222,1.30330645158797
