STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,FREQ,Fréquence d'observation,TIME_PERIOD,Période de temps,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unité de mesure,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie,BASE_PER,Période de base,METHODOLOGY,Méthode,DECIMALS,Decimals,PRICE_BASE,Ajustement,ADJUSTMENT,Base de prix
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2010-Q1,,9.43376420558047,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2009-Q4,,9.57608634306002,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2009-Q3,,9.24169026558982,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2009-Q2,,9.24504254698233,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2009-Q1,,8.64604147478261,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2008-Q4,,7.79867104821753,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2008-Q3,,7.48967211917003,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2008-Q2,,7.36599438411499,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2008-Q1,,7.22796857662102,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2007-Q4,,7.51867901524875,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2007-Q3,,8.01689224315449,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2007-Q2,,8.18567236580372,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2007-Q1,,8.55947224405161,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2006-Q4,,8.40995550076281,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2006-Q3,,8.9792859786462,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2006-Q2,,9.02756003866207,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2006-Q1,,9.22751508124937,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2005-Q4,,9.12605930001783,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2005-Q3,,9.04281998031371,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2005-Q2,,8.85757552417992,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2005-Q1,,8.69388424619419,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2004-Q4,,8.95512159334414,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2004-Q3,,8.90163533817805,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2004-Q2,,8.81374798580317,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2025-Q1,,7.58520092693542,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2024-Q4,,7.40000000000004,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2024-Q3,,7.40000000000001,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2024-Q2,,7.29708506228518,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2024-Q1,,7.50800446163101,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2023-Q4,,7.54663284410002,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2023-Q3,,7.42395340087822,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2023-Q2,,7.26386225968383,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2023-Q1,,7.16152648753776,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2022-Q4,,7.1537611691417,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2022-Q3,,7.25610989324583,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2022-Q2,,7.46405221970201,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2022-Q1,,7.44149890452163,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2021-Q4,,7.47971490086099,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2021-Q3,,7.97371545755631,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2021-Q2,,8.00698312716754,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2021-Q1,,8.29365558622207,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2020-Q4,,8.19440915318251,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2020-Q3,,9.10738414798882,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2020-Q2,,7.23398564397481,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2020-Q1,,8.01930617450347,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2019-Q4,,8.29533972150493,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2019-Q3,,8.42422826095413,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2019-Q2,,8.51047170418539,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2019-Q1,,8.85337606153192,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2018-Q4,,8.85165287893612,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2018-Q3,,9.00778582552394,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2018-Q2,,9.16552718113925,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2018-Q1,,9.36131478918789,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2017-Q4,,9.07143345054941,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2017-Q3,,9.544110324728,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2017-Q2,,9.59671156778208,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2017-Q1,,9.70008071972813,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2016-Q4,,10.0897378405594,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2016-Q3,,9.93761884365143,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2016-Q2,,10.0976590188591,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2016-Q1,,10.3033218255149,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2015-Q4,,10.3042960829418,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2015-Q3,,10.4185417653628,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2015-Q2,,10.5435582518834,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2015-Q1,,10.3622178633584,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2014-Q4,,10.5288388378227,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2014-Q3,,10.37152467572,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2014-Q2,,10.2388462280195,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2014-Q1,,10.213780458086,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2013-Q4,,10.2147741326296,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2013-Q3,,10.3514396902999,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2013-Q2,,10.5244317315145,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2013-Q1,,10.4074625759102,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2012-Q4,,10.2244938801286,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2012-Q3,,9.81783646567789,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2012-Q2,,9.75681973124466,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2012-Q1,,9.52348198908345,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2011-Q4,,9.40094976616234,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2011-Q3,,9.28811781992661,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2011-Q2,,9.13320720343418,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2011-Q1,,9.21464867653296,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2026-Q4,,7.38108043866649,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2026-Q3,,7.53053117735316,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2026-Q2,,7.67288062646798,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,UNR,Taux de chômage,Q,Trimestrielle,2026-Q1,,7.71884883557376,,,,PT_LF,Pourcentage des dépenses de santé,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2025-Q3,,1029852021757.06,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2025-Q2,,1022816193659.91,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2001-Q1,,506664000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2000-Q4,,488156000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2000-Q3,,497924000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2000-Q2,,488324000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2000-Q1,,483756000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2004-Q1,,556432000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2003-Q4,,549148000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2003-Q3,,545268000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,FRA,France,YPH,Dépenses courantes des ménages et des institutions sans but lucratif au service des ménages,Q,Trimestrielle,2003-Q2,,541208000000,,,,XDC,Monnaie nationale,0,Units,EUR,Euro,,,,,2,Two,V,Prix courants,,
